Effectsize	se	pvalue	TYPE	gene_list_name
0.5034813814295513	1.1742386500165563	0.59732142512227	DEL	esophagus.tsv
0.8510243273693636	0.5679244861430255	0.11769614325067375	DUP	esophagus.tsv
-0.5104026467515264	1.2910647951583545	0.6199043597144187	DEL	hippocampus.tsv
-0.11458369267917934	0.3978703257700448	0.6849720834296875	DUP	hippocampus.tsv
0.7477924407494047	0.6860269089053824	0.2103312571490447	DEL	cerebellum.tsv
0.0658847562475064	0.4435086915715037	0.7540626785155485	DUP	cerebellum.tsv
-0.7968007533132558	0.9856602853744684	0.35152515836051623	DEL	colon.tsv
-0.4562588844769065	0.4880975264048175	0.3014070775967223	DUP	colon.tsv
-0.3430206712686597	0.9890484185807671	0.6648323587066549	DEL	thyroid_gland.tsv
-0.2434002131280138	0.4924639315331546	0.550691530388272	DUP	thyroid_gland.tsv
0.8394377999689522	0.9129199973049879	0.3273866503790166	DEL	locus_coeruleus.tsv
-0.06229026538273747	0.3326436143455018	0.7389092735070217	DUP	locus_coeruleus.tsv
0.45446717869057013	0.7884070296987213	0.5238317680177091	DEL	globus_pallidus.tsv
-0.3349330607597291	0.3851449597335979	0.34776132668092274	DUP	globus_pallidus.tsv
-1.078575118164384	1.2951478620517447	0.3284269782373416	DEL	small_intestine.tsv
-0.8069135617442299	0.6962244411943463	0.20067421249047632	DUP	small_intestine.tsv
0.40618308047315854	0.6742285099629975	0.48061480286005165	DEL	seminal_vesicle.tsv
-0.09585152539825322	0.5734682103270667	0.7584859323708144	DUP	seminal_vesicle.tsv
-0.3713250404476438	0.8729277847510384	0.615704947703818	DEL	corpus_callosum.tsv
-1.2782238203647025	0.639261553628473	0.027755955274026002	DUP	corpus_callosum.tsv
0.3125897201634232	1.0441458934093542	0.7032020837253674	DEL	occipital_pole.tsv
-0.6720526925037669	0.6095881942970169	0.23075295975710935	DUP	occipital_pole.tsv
0.3062096267831908	0.8685414733500314	0.6524113034604129	DEL	thymus.tsv
0.5219847551932935	0.5505753581201279	0.32398411470183014	DUP	thymus.tsv
0.11364087982272854	0.9321411221005715	0.7777239032719336	DEL	occipital_cortex.tsv
-0.6628244732623966	0.46131336020851643	0.12765656782392082	DUP	occipital_cortex.tsv
-0.09386294823831395	0.9145595529785929	0.8017383915719445	DEL	spinal_cord.tsv
-0.73057343139179	0.5077245442152388	0.12517051388460268	DUP	spinal_cord.tsv
0.689554509787081	0.829374441299486	0.37458890099053677	DEL	pancreas.tsv
-0.11445937905415873	0.55464404516342	0.7351467397720014	DUP	pancreas.tsv
-0.19588414899831122	0.9633704125235052	0.7512802664913734	DEL	olfactory_bulb.tsv
-1.6647323692436415	1.0368143945494106	0.01753765530910466	DUP	olfactory_bulb.tsv
-0.2913715488691129	1.3665441134476544	0.7354030878745542	DEL	amygdala.tsv
-0.14418609456422204	0.4000226553735062	0.6354798493441287	DUP	amygdala.tsv
-0.3182798346644096	0.6897588986048998	0.5648110227322161	DEL	skeletal_muscle.tsv
0.1552747227967086	0.3786355116238047	0.5913696523019124	DUP	skeletal_muscle.tsv
0.06507803214974361	0.9748781538384745	0.8121569236165707	DEL	parietal_lobe.tsv
-0.5284793327126878	0.5002836377494518	0.24376359575772552	DUP	parietal_lobe.tsv
-0.27265234238448366	0.9701805438093227	0.7160935123972126	DEL	paracentral_gyrus.tsv
-2.523051737694253	1.0362926209328076	0.0019244065646603745	DUP	paracentral_gyrus.tsv
-0.20272973456949547	1.0095129387472694	0.7553491336731263	DEL	temporal_cortex.tsv
-0.5593641785751333	0.561321466076161	0.27401199681323574	DUP	temporal_cortex.tsv
-1.3378801800365312	1.2682590024907934	0.16106363562638282	DEL	liver.tsv
-0.39551228464124366	0.4893138937262735	0.3682217840001294	DUP	liver.tsv
-0.2971159342561778	1.055412833484953	0.7087058101010999	DEL	substantia_nigra.tsv
-0.5259141548096801	0.38500754581035285	0.1452607768132147	DUP	substantia_nigra.tsv
-0.17956172602612042	1.0130675071527224	0.7559893034322119	DEL	ovary.tsv
1.5080899756976933	0.5935807196968278	0.0032210733574965303	DUP	ovary.tsv
1.6092558770868892	0.7357388282801653	0.017017711675507738	DEL	retina.tsv
0.8760008238273265	0.4408122954585764	0.02876133703043136	DUP	retina.tsv
-1.3447589610740627	1.7585940176433261	0.32711767160581573	DEL	kidney.tsv
0.2325558319690917	0.39215140242948415	0.5159585322074471	DUP	kidney.tsv
0.07517706647843121	0.8445960201438167	0.7976336143178728	DEL	breast.tsv
-1.2606373819673964	0.8423332519888734	0.11297786768844358	DUP	breast.tsv
-0.7700347810042761	1.258926899746573	0.47034540043063755	DEL	caudate.tsv
0.5700789070444948	0.47323996850069106	0.21457580964029999	DUP	caudate.tsv
1.5358822737408773	0.6263047608401323	0.004266099196161809	DEL	gallbladder.tsv
-0.06059689130729193	0.43295547163874853	0.7690656915146143	DUP	gallbladder.tsv
-0.11357925250288668	1.0047502114115077	0.7875050314241645	DEL	medial_frontal_gyrus.tsv
-0.7635459599384911	0.4737261777849679	0.07197309357274949	DUP	medial_frontal_gyrus.tsv
0.26002811191425634	0.8236326758353032	0.6537997382298408	DEL	pituitary_gland.tsv
0.04276908704158459	0.42757987443635537	0.7880562404686775	DUP	pituitary_gland.tsv
0.48110878167521215	0.7090677067540399	0.4202341298507385	DEL	ductus_deferens.tsv
-0.8443825993595561	0.6676826123862151	0.16872413839304112	DUP	ductus_deferens.tsv
0.4759808106540901	0.9996004362680531	0.5893481408351362	DEL	endometrium.tsv
0.15436220180437837	0.39999276297496433	0.628980129087749	DUP	endometrium.tsv
1.3377730016008202	1.0266377430144413	0.1584541881192732	DEL	lung.tsv
0.18337194508730878	0.5476701416850633	0.6716886257619588	DUP	lung.tsv
0.8651042846824472	0.7830506136982535	0.2514631182146349	DEL	salivary_gland.tsv
0.27151637184407973	0.3933034863045687	0.43820073063484766	DUP	salivary_gland.tsv
-0.3352269586862999	0.9602158658442563	0.6539777109655172	DEL	prostate.tsv
0.8451093830552928	0.5430411391355103	0.09957386338820086	DUP	prostate.tsv
-0.04706954979560939	0.9609343584843462	0.8305050009627091	DEL	thalamus.tsv
-0.0765577875804215	0.40234915890773926	0.7457930678979592	DUP	thalamus.tsv
0.45690278434823867	0.7730981516777113	0.518137226596968	DEL	urinary_bladder.tsv
-0.026355957615041354	0.4329033127388892	0.7660773920964493	DUP	urinary_bladder.tsv
0.7482341636378688	0.8588580167649231	0.3550871984739309	DEL	spleen.tsv
0.04907153724848182	0.6178405205166582	0.7946587323557975	DUP	spleen.tsv
0.4550599512309466	0.9700626853775689	0.5783474569732729	DEL	testis.tsv
0.9280936143158546	0.46544918783619155	0.040670432854452	DUP	testis.tsv
0.6012154710527174	0.7910486943618946	0.4175076210411707	DEL	occipital_lobe.tsv
-1.9900668720788421	0.8600522822408992	0.005157711145845864	DUP	occipital_lobe.tsv
1.6681732927799793	0.929904557185112	0.048073320664970574	DEL	medulla_oblongata.tsv
-0.006830266922649902	0.337240958268352	0.7969194765894366	DUP	medulla_oblongata.tsv
0.3040189302567762	0.6778840215762768	0.5732476807053626	DEL	tongue.tsv
0.22669374031053888	0.4923122323629192	0.5843594449980698	DUP	tongue.tsv
-1.4499963535541451	1.515165826512607	0.23323026131675056	DEL	nucleus_accumbens.tsv
-0.2468817494226215	0.5075856039664369	0.567355239397412	DUP	nucleus_accumbens.tsv
0.3599260235283002	0.6605551533784598	0.5235978223967435	DEL	heart_muscle.tsv
-0.036305337652754004	0.36796686169319914	0.7730493297881686	DUP	heart_muscle.tsv
-0.3561231433431805	1.0079571911052903	0.6552186572644167	DEL	postcentral_gyrus.tsv
-0.755958720912321	0.614217390899293	0.16845356349262466	DUP	postcentral_gyrus.tsv
0.8257605227218604	1.0110588773744777	0.35084544493417347	DEL	tonsil.tsv
-0.041928737355438526	0.4201462784312553	0.7474181742107122	DUP	tonsil.tsv
2.293026381288588	1.3333562051326837	0.04215867549987045	DEL	lymph_node.tsv
-0.5412910934829175	0.5205306294986597	0.2303115006755663	DUP	lymph_node.tsv
0.4871641071907575	1.083859130295216	0.5984051689482315	DEL	medial_temporal_gyrus.tsv
-0.309059104434163	0.4687788125121466	0.4626539574809556	DUP	medial_temporal_gyrus.tsv
1.6428311363632722	1.1499265906758567	0.0933406983850415	DEL	appendix.tsv
0.45097649193792944	0.5081050412935052	0.3464945109157568	DUP	appendix.tsv
0.8565762729389119	0.6911648129660942	0.20636344018472141	DEL	vagina.tsv
-0.1397413651426427	0.47462570313715013	0.6891544522956399	DUP	vagina.tsv
0.3466693942943815	0.9307029907143886	0.662810825943193	DEL	adipose_tissue.tsv
-0.9404957699324299	0.6070428204554431	0.09051409477529146	DUP	adipose_tissue.tsv
0.721734589456827	0.6234848679233439	0.20482489529353923	DEL	placenta.tsv
0.04525365911584806	0.41510829953285927	0.7650043398456365	DUP	placenta.tsv
1.7357909114398862	0.9509935354567709	0.04921777107897511	DEL	epididymis.tsv
0.236335746414494	0.42376611057886693	0.5236632462737869	DUP	epididymis.tsv
0.4316544763295837	0.8564760708083262	0.5730508351022712	DEL	frontal_lobe.tsv
-0.37187534558525653	0.46747446186224123	0.37837227807018214	DUP	frontal_lobe.tsv
0.8029316549792029	0.6581668782386229	0.1852416473217941	DEL	cervix.tsv
0.24883304164176276	0.3853287676736469	0.47464972680895057	DUP	cervix.tsv
-0.3891249668834872	0.9890015814857258	0.6280562697417184	DEL	insular_cortex.tsv
-0.4395033057020035	0.5029803877142435	0.33051379989405233	DUP	insular_cortex.tsv
-0.5518556240043986	1.305266069613961	0.5995735645350189	DEL	putamen.tsv
0.11336616745037358	0.5219913873376132	0.7362515965691208	DUP	putamen.tsv
0.2651950872171488	0.8934603233113456	0.7121749400641724	DEL	pons.tsv
-1.3452592905373222	0.6938967497040586	0.028903635732360298	DUP	pons.tsv
-0.07663958272328501	1.0418424936371216	0.7977207559121031	DEL	smooth_muscle.tsv
0.10116253446384972	0.3101454466482852	0.6487831765864537	DUP	smooth_muscle.tsv
