Effectsize	se	pvalue	TYPE	gene_list_name
0.16057223292956274	0.4331104019274494	0.7111608320467436	DEL	paneth_cells.tsv
-0.1723478383730857	0.17802392316675494	0.3339732602609188	DUP	paneth_cells.tsv
-0.06756412119676483	0.3879538847546826	0.861892294500404	DEL	schwann_cells.tsv
-0.1552801535343	0.17197312941121629	0.3674784297793705	DUP	schwann_cells.tsv
-0.15802379277556922	0.4475305337737936	0.7243260551739317	DEL	melanocytes.tsv
0.1388021341564826	0.1625235327693211	0.3939434056664284	DUP	melanocytes.tsv
-0.21431328349916107	0.3581571390746759	0.5501592977537524	DEL	skeletal_myocytes.tsv
0.18637892819248048	0.1698361651773274	0.27357843855570857	DUP	skeletal_myocytes.tsv
-0.09592359075127382	0.35906617118993395	0.7895879975023794	DEL	granulocytes.tsv
-0.06231546642161625	0.16976454615480358	0.7138943669050296	DUP	granulocytes.tsv
-0.04479801352068982	0.3577970514398374	0.9004673227287696	DEL	late_spermatids.tsv
-0.07682635838056692	0.18732693627533725	0.6820890517960854	DUP	late_spermatids.tsv
0.1605686713451813	0.34202830567189274	0.6391723522340603	DEL	exocrine_glandular_cells.tsv
0.32669884798444576	0.2064318261662092	0.11484636780662962	DUP	exocrine_glandular_cells.tsv
0.5772661767154839	0.4414275235272288	0.19223340750676213	DEL	club_cells.tsv
0.041406098751788245	0.2291686066108822	0.8567734567507022	DUP	club_cells.tsv
0.1115918623261701	0.5031464382505891	0.8246698773986954	DEL	nk_cells.tsv
-0.44108953782309657	0.18675177877515295	0.01899100364641544	DUP	nk_cells.tsv
0.5043129144527886	0.3343049205247468	0.13274784793111036	DEL	peritubular_cells.tsv
-0.3407293667315793	0.22482104851726792	0.13096370065480176	DUP	peritubular_cells.tsv
-0.3756030573317139	0.3299686132274053	0.25614486437228867	DEL	granulosa_cells.tsv
0.13016799373210422	0.21874215010847903	0.5523610552143471	DUP	granulosa_cells.tsv
-0.1459576629258505	0.3671299125740857	0.6913093857296586	DEL	basal_respiratory_cells.tsv
0.017133609693089857	0.22049381598034207	0.9381277824529957	DUP	basal_respiratory_cells.tsv
0.07962625722321309	0.4487000132288116	0.8592987381187288	DEL	cardiomyocytes.tsv
-0.0932310995279137	0.18848917776625732	0.6213243900053353	DUP	cardiomyocytes.tsv
-0.35365788631185513	0.5011033492212059	0.48103154416144733	DEL	secretory_cells.tsv
0.04932634258521808	0.20405773541477792	0.8092004311831512	DUP	secretory_cells.tsv
-3.774963692822844e-15	3.1362493552128695e-15	0.22991858716016486	DEL	dendritic_cells.tsv
-0.10846301816360426	0.25289747339655927	0.6683991217919172	DUP	dendritic_cells.tsv
-0.15903119559995704	0.3239034953997591	0.6238926064382415	DEL	spermatogonia.tsv
0.010897613662282424	0.1754711327858285	0.9505316540169606	DUP	spermatogonia.tsv
0.15473488597709645	0.40163661461602856	0.7003896640351618	DEL	serous_glandular_cells.tsv
-0.1273417389365065	0.1687912650777249	0.4513380882323733	DUP	serous_glandular_cells.tsv
0.2144965008760072	0.4992824566641678	0.6678700224530971	DEL	kupffer_cells.tsv
-0.03491410844566025	0.18176313838821548	0.8478395186019281	DUP	kupffer_cells.tsv
0.5997219785851319	0.4054178748017523	0.14039643933603402	DEL	ionocytes.tsv
0.06665788263827388	0.16588022336812405	0.688161373364853	DUP	ionocytes.tsv
-0.034096802974275475	0.3633448864976544	0.9253144069904272	DEL	undifferentiated_cells.tsv
-0.0993824476653603	0.17009131004914144	0.5595817685724167	DUP	undifferentiated_cells.tsv
-0.43385536115589785	0.3230505679316616	0.18055823705801977	DEL	adipocytes.tsv
0.4032686194312389	0.17742168107622228	0.023925896954287616	DUP	adipocytes.tsv
0.023285237361774805	0.4457880921475922	0.9583863443319485	DEL	muller_glia_cells.tsv
0.020806038923398246	0.1858304458794738	0.9109479180267144	DUP	muller_glia_cells.tsv
-0.509173854642502	0.37079051518212264	0.1709843037785772	DEL	ductal_cells.tsv
0.10976694727136922	0.15861426446415938	0.4895914929005114	DUP	ductal_cells.tsv
-0.2400867545013983	0.5647622864232813	0.6711413569299343	DEL	b_cells.tsv
