Effectsize	se	pvalue	TYPE	gene_list_name
0.500996744434031	0.9597149527332123	0.5513573106157943	DEL	paneth_cells.tsv
-0.8819365276304957	0.7302613124839843	0.19662520657195473	DUP	paneth_cells.tsv
-0.9067737355564646	1.3205577572737333	0.4005354032904107	DEL	schwann_cells.tsv
0.25103710821286795	0.4271243389054304	0.5122080925038556	DUP	schwann_cells.tsv
1.2384558302790758	1.0078976588181878	0.1625725138280724	DEL	melanocytes.tsv
0.761809380914883	0.4060420677216679	0.04899932820527752	DUP	melanocytes.tsv
0.7338188152716412	0.8005099840778687	0.3246791003410372	DEL	skeletal_myocytes.tsv
-0.00453864759710288	0.43673478069269006	0.7656658115775674	DUP	skeletal_myocytes.tsv
0.4765189979522353	0.8488904010118496	0.5314041351583415	DEL	granulocytes.tsv
-0.24079946876581454	0.4273162572238613	0.5128200334409336	DUP	granulocytes.tsv
0.6467021206124228	0.7754999372239538	0.3294341347912526	DEL	late_spermatids.tsv
0.1594495855119385	0.4474049110319158	0.6484579478735615	DUP	late_spermatids.tsv
0.18940746244098172	0.8884151171635589	0.7506958465800231	DEL	exocrine_glandular_cells.tsv
-0.1561228878337184	0.5220582526666819	0.6673725664128449	DUP	exocrine_glandular_cells.tsv
-0.6794324728524709	1.608884476520864	0.592406038974341	DEL	club_cells.tsv
-0.3802473870670924	0.6122893833028578	0.48389774069516645	DUP	club_cells.tsv
0.42487655787181705	1.1745950058233896	0.6437297818546196	DEL	nk_cells.tsv
0.07555384195016976	0.4514581967424946	0.731700650593196	DUP	nk_cells.tsv
0.4127621901340945	0.737547681726072	0.5042443858080252	DEL	peritubular_cells.tsv
-0.3644944960006232	0.6091472160785858	0.49518852687192494	DUP	peritubular_cells.tsv
0.4761745198007826	0.7452209479562835	0.4877965070478133	DEL	granulosa_cells.tsv
0.3793775088804661	0.5596104884364408	0.458168120449165	DUP	granulosa_cells.tsv
0.02213918702146929	0.9431853087599963	0.8863728867062801	DEL	basal_respiratory_cells.tsv
0.02889891611212956	0.5611416192718008	0.7786192753786314	DUP	basal_respiratory_cells.tsv
