Effectsize	se	pvalue	TYPE	gene_list_name
0.2711532217792211	0.33211923960653855	0.41507219073337576	DEL	thalamic_excitatory.tsv
-0.25491579587628166	0.15682368732745508	0.1053865660122489	DUP	thalamic_excitatory.tsv
0.07606339813506727	0.28162662677468886	0.7873291551815578	DEL	hippocampal_dentate_gyrus.tsv
-0.05023888952684216	0.22141706951043172	0.820699351103979	DUP	hippocampal_dentate_gyrus.tsv
0.12589953531599196	0.3863271586216934	0.7447963577088	DEL	hippocampal_ca1_3.tsv
-0.06444909164088922	0.13346949801960967	0.6296301873571315	DUP	hippocampal_ca1_3.tsv
-0.07807628898940114	0.35661800107622965	0.8268888275786466	DEL	medium_spiny_neuron.tsv
0.2073185778262643	0.22719607890127036	0.36242785979811953	DUP	medium_spiny_neuron.tsv
0.014213013916481776	0.32058687103626893	0.9646752136810308	DEL	amygdala_excitatory.tsv
0.1328865044415968	0.16010668333971464	0.40738124545686394	DUP	amygdala_excitatory.tsv
-0.1319741387298723	0.3707413979323287	0.7221770192143505	DEL	committed_oligodendrocyte_precursor.tsv
0.07195552944335641	0.14242363151445403	0.6138725262915439	DUP	committed_oligodendrocyte_precursor.tsv
0.18378676280158987	0.3547002126363393	0.604839252476839	DEL	mammillary_body.tsv
0.03857938908498921	0.1480658004923201	0.7946613945463378	DUP	mammillary_body.tsv
-0.2252088002886588	0.5051462121537429	0.6561278215005699	DEL	hippocampal_ca4.tsv
0.00015824644211720473	0.17031170321584962	0.999259421080294	DUP	hippocampal_ca4.tsv
-0.001226008157435704	0.3005994415460946	0.9967492323621836	DEL	vascular.tsv
0.03291496298156699	0.16084307827136057	0.8380288629951127	DUP	vascular.tsv
-0.16300683591406218	0.30169702434400464	0.5894976715256318	DEL	microglia.tsv
-0.12879816048839005	0.16198823158528194	0.4273461514685193	DUP	microglia.tsv
-0.2649683809419909	0.36309748658834023	0.4662670301535967	DEL	deep_layer_near_projecting.tsv
-0.04304100495621957	0.20329794491944403	0.8325121775586257	DUP	deep_layer_near_projecting.tsv
0.6415337707391396	0.30728242522218346	0.03788716684532121	DEL	mge_interneuron.tsv
0.07542472208800335	0.1610786692397194	0.6400377822011885	DUP	mge_interneuron.tsv
0.5280038002224697	0.4169087271768748	0.20658696431615925	DEL	lower_rhombic_lip.tsv
