Effectsize	se	pvalue	TYPE	gene_list_name
0.08928917250069796	0.5026087337668115	0.859148454708883	DEL	esophagus.tsv
-0.09701299505329913	0.1853178677452768	0.6011188994578729	DUP	esophagus.tsv
-0.2978112775885321	0.4243920594858871	0.4835322109020803	DEL	hippocampus.tsv
-0.27672704740450743	0.16223032161538328	0.08936167014154574	DUP	hippocampus.tsv
0.2529845306266408	0.2949971744774648	0.3919892079262879	DEL	cerebellum.tsv
0.03605994584841918	0.17147019813103961	0.83361529780023	DUP	cerebellum.tsv
-0.34482848568679514	0.34186980636860037	0.31416908384703324	DEL	colon.tsv
-0.1389152638954811	0.15901667612157122	0.38322626181760433	DUP	colon.tsv
-0.11633083789340298	0.36234203731729053	0.7484534932422968	DEL	thyroid_gland.tsv
-0.36722861438848353	0.18190207220541235	0.0446315932408469	DUP	thyroid_gland.tsv
-0.5049402947900259	0.40250612980335815	0.21089939159988916	DEL	locus_coeruleus.tsv
-0.22667187482152062	0.12517519956586456	0.07143230195662247	DUP	locus_coeruleus.tsv
-0.1655318755411211	0.3278409289852565	0.6140875493432031	DEL	globus_pallidus.tsv
-0.19320650468455114	0.15395207811944958	0.21072275514404504	DUP	globus_pallidus.tsv
-0.6016373977969245	0.4413155974259892	0.17408747701885482	DEL	small_intestine.tsv
-0.3593053433547948	0.2314306063863173	0.12186732036548102	DUP	small_intestine.tsv
0.02257972264934463	0.297301682082064	0.9395238594100053	DEL	seminal_vesicle.tsv
0.4562029261370821	0.21914838145841956	0.038442641186575366	DUP	seminal_vesicle.tsv
-0.29516495993730685	0.3259469490304428	0.36608774795554744	DEL	corpus_callosum.tsv
-0.3076669859066979	0.19922562990505505	0.12384640948193508	DUP	corpus_callosum.tsv
0.07444968586311246	0.4130785862936463	0.8571250083233788	DEL	occipital_pole.tsv
-0.06072268894043964	0.19559473669535063	0.7564904401535484	DUP	occipital_pole.tsv
0.12196823467558192	0.38449807724737667	0.7513603760603176	DEL	thymus.tsv
-0.15976137470238738	0.18798602719556207	0.3962618972758757	DUP	thymus.tsv
0.06421918593671394	0.37204322186762967	0.8631036049100251	DEL	occipital_cortex.tsv
-0.0628629049279387	0.14292943390758991	0.6604698980037083	DUP	occipital_cortex.tsv
-0.6407744388532866	0.3922099199970397	0.10363823467143952	DEL	spinal_cord.tsv
-0.31358447964279484	0.17021212035127362	0.06667815009286945	DUP	spinal_cord.tsv
-0.15606861357300433	0.3688545796462948	0.6725936425470322	DEL	pancreas.tsv
0.472626774359725	0.2125582096705077	0.02712447049941998	DUP	pancreas.tsv
0.3563845459773292	0.3445812722400351	0.30207163507266804	DEL	olfactory_bulb.tsv
0.04726516889776672	0.17458906505216398	0.786840176791884	DUP	olfactory_bulb.tsv
-0.10720920374811382	0.47090202205837617	0.8201008301920888	DEL	amygdala.tsv
-0.09134167532652378	0.15516728835228055	0.5566460936489181	DUP	amygdala.tsv
-0.05438541694766599	0.2826009982917323	0.8475577032374958	DEL	skeletal_muscle.tsv
0.05819057113011008	0.15960458959746648	0.7157410216086277	DUP	skeletal_muscle.tsv
0.43495299346963334	0.3569378965173257	0.2242199002904225	DEL	parietal_lobe.tsv
-0.0009482505287174633	0.1650044651603694	0.9954195627011706	DUP	parietal_lobe.tsv
-0.021177345796909136	0.34454483918141177	0.9510409267992775	DEL	paracentral_gyrus.tsv
