Effectsize	se	pvalue	TYPE	gene_list_name
0.0891467818260229	0.34121469296291074	0.7941165739073837	DEL	thalamic_excitatory.tsv
-0.06773148668232802	0.1637089825018606	0.6794452380095926	DUP	thalamic_excitatory.tsv
-0.0964474688835861	0.2976901014896103	0.7462342580027701	DEL	hippocampal_dentate_gyrus.tsv
0.1270227638207919	0.23211444958855407	0.5847274535314946	DUP	hippocampal_dentate_gyrus.tsv
-0.20800792951198946	0.39949650484731114	0.6030791351105156	DEL	hippocampal_ca1_3.tsv
-0.13911042471176666	0.13509013478052767	0.30417241356063024	DUP	hippocampal_ca1_3.tsv
-0.021699030118274495	0.3739979914562524	0.9537822954210909	DEL	medium_spiny_neuron.tsv
-0.05961475286340819	0.23543280463738608	0.8003227775867794	DUP	medium_spiny_neuron.tsv
-0.10589457438035513	0.33200682669861004	0.7500430785479192	DEL	amygdala_excitatory.tsv
0.08976614550801693	0.16376822696868043	0.5841191023589224	DUP	amygdala_excitatory.tsv
-0.28540087778703344	0.3853712897066204	0.4596771082850538	DEL	committed_oligodendrocyte_precursor.tsv
-0.1505881863654352	0.14266985272246424	0.292270984123827	DUP	committed_oligodendrocyte_precursor.tsv
-0.2789450725498877	0.3697709863590002	0.4513744576455069	DEL	mammillary_body.tsv
-0.07914305666193884	0.15504537569660776	0.6102106787052819	DUP	mammillary_body.tsv
0.015551392849818546	0.519385724543291	0.9761385919252021	DEL	hippocampal_ca4.tsv
0.0529342583953588	0.17699436699417917	0.7651463384552163	DUP	hippocampal_ca4.tsv
-0.0505953246122299	0.3090702962832773	0.8701055138300121	DEL	vascular.tsv
-0.09815674757723976	0.16260898179538213	0.5466625165229798	DUP	vascular.tsv
0.24027621206497107	0.3208098752243575	0.45461940733346207	DEL	microglia.tsv
-0.2808285462777456	0.17138445185046475	0.10262587569557267	DUP	microglia.tsv
-0.09479879580973014	0.3792218246350476	0.8028174796372916	DEL	deep_layer_near_projecting.tsv
0.1371109342707198	0.21869569522942706	0.531296480742212	DUP	deep_layer_near_projecting.tsv
0.19872849141106075	0.3290321838697463	0.5464353661591402	DEL	mge_interneuron.tsv
0.22834665212960553	0.16512459427358964	0.16800474148719743	DUP	mge_interneuron.tsv
0.22124195727558793	0.43231863766365647	0.6092977994643737	DEL	lower_rhombic_lip.tsv
-0.02283074110126544	0.15005999728112324	0.8792027323372424	DUP	lower_rhombic_lip.tsv
-0.3517661508652883	0.41659077629987895	0.3993016179420896	DEL	cerebellar_inhibitory.tsv
0.21696746382525248	0.1786827968783563	0.22585678973978296	DUP	cerebellar_inhibitory.tsv
0.10151882797736647	0.3229134015275583	0.753505933220581	DEL	eccentric_medium_spiny_neuron.tsv
0.14599590788474207	0.18031136458851435	0.418931825738288	DUP	eccentric_medium_spiny_neuron.tsv
0.13392751099155392	0.4371160470178889	0.7595775404942289	DEL	bergmann_glia.tsv
0.10142185574520231	0.1633600890350526	0.5352959584510892	DUP	bergmann_glia.tsv
-0.04526948245836865	0.3004599794913999	0.8803663545607162	DEL	deep_layer_corticothalamic_and_6b.tsv
-0.22481263067204194	0.16901239898206827	0.18474590792385304	DUP	deep_layer_corticothalamic_and_6b.tsv
0.020731812412562445	0.36812194481074395	0.9551361008684124	DEL	deep_layer_intratelencephalic.tsv
0.3317072822647151	0.2226713233847747	0.1376400046337418	DUP	deep_layer_intratelencephalic.tsv
0.24892598201297012	0.2599807945274484	0.3393015585772029	DEL	splatter.tsv
0.1544374730784083	0.15527636679069196	0.32094647989462544	DUP	splatter.tsv
1.3686498601693016	0.7962276234165011	0.08693509739265143	DEL	midbrain_derived_inhibitory.tsv
0.11326185436376644	0.16969696395555606	0.5051430629708937	DUP	midbrain_derived_inhibitory.tsv
0.22311420060209874	0.35059932572835206	0.5251432601999795	DEL	oligodendrocyte_precursor.tsv
0.13527139696705592	0.16884320165800065	0.4238381376164482	DUP	oligodendrocyte_precursor.tsv
0.0695724021761675	0.5302993182934321	0.8957326730286164	DEL	ependymal.tsv
-0.04167801170584209	0.16446589291332683	0.8001677548305051	DUP	ependymal.tsv
0.039384030705331245	0.32239030465627716	0.9028737843019431	DEL	cge_interneuron.tsv
-0.1817872968984229	0.24026897735458372	0.45004151573818196	DUP	cge_interneuron.tsv
-0.14383941859248553	0.3330472304550891	0.6662147796715733	DEL	oligodendrocyte.tsv
-0.20409712205348318	0.1509876006986014	0.17774476399962655	DUP	oligodendrocyte.tsv
0.34898196191660613	0.29252722110851453	0.2340663486890843	DEL	fibroblast.tsv
-0.18828183079007943	0.17059159779144026	0.27084295347513243	DUP	fibroblast.tsv
-0.2694784604883818	0.5251497739279092	0.6083272463953692	DEL	miscellaneous.tsv
0.0035532210644862137	0.2110282426776104	0.9865802945097416	DUP	miscellaneous.tsv
0.39703179466403427	0.3269110911498425	0.22576756026221717	DEL	lamp5_lhx6_and_chandelier.tsv
0.12445471145473182	0.19408095347519363	0.5219788923713535	DUP	lamp5_lhx6_and_chandelier.tsv
0.10995366153548664	0.38578424107263254	0.7758828128619779	DEL	choroid_plexus.tsv
-0.10722446342488698	0.11464506609373748	0.350599475112902	DUP	choroid_plexus.tsv
-0.08768052079006686	0.36285831254381246	0.8092692657822173	DEL	upper_rhombic_lip.tsv
0.07826575304824283	0.18946539113554597	0.6799161193915805	DUP	upper_rhombic_lip.tsv
0.5718650879109812	0.3076876792140269	0.0643250815734331	DEL	astrocyte.tsv
-0.18173248286943905	0.13715747260577763	0.18645001021799998	DUP	astrocyte.tsv
-0.6151691777898652	0.43043052815661526	0.1542649193982806	DEL	upper_layer_intratelencephalic.tsv
0.1024972207475732	0.21685438564677523	0.6368945955022762	DUP	upper_layer_intratelencephalic.tsv
