Effectsize	se	pvalue	TYPE	gene_list_name
-0.35506964160038745	0.5273304589456904	0.5013907628650282	DEL	esophagus.tsv
0.08616517999556284	0.19737926573923362	0.6628378792663995	DUP	esophagus.tsv
0.5182160888125656	0.42150148851370844	0.2201213379926901	DEL	hippocampus.tsv
-0.013091726637594558	0.17766243776812196	0.9413201889753785	DUP	hippocampus.tsv
0.37444720814569554	0.3004535682385995	0.21389459439587877	DEL	cerebellum.tsv
0.5998163829249787	0.17366525510122097	0.0006544865792705506	DUP	cerebellum.tsv
0.20500755639481294	0.3647188211857723	0.5745807756350221	DEL	colon.tsv
-0.22648075737257126	0.16287953121683543	0.16568744278217096	DUP	colon.tsv
-0.5247482309188976	0.37310747962122726	0.1609073595204897	DEL	thyroid_gland.tsv
-0.06524488686380452	0.1878388589839436	0.7286404092764349	DUP	thyroid_gland.tsv
-0.14108796132001297	0.4028222359868768	0.7264631455650177	DEL	locus_coeruleus.tsv
-0.08602309681930818	0.13170408568697559	0.5142898924508104	DUP	locus_coeruleus.tsv
-0.3295761900063362	0.3344347018772065	0.3253970343277721	DEL	globus_pallidus.tsv
-0.019347841224378874	0.1514769399842074	0.8984725692460181	DUP	globus_pallidus.tsv
-0.3917076858093857	0.44665817000506924	0.3813887271078773	DEL	small_intestine.tsv
-0.23984345062734116	0.23421549607003833	0.3068656789807132	DUP	small_intestine.tsv
-0.4764486035662015	0.3119158157910253	0.1279724326930633	DEL	seminal_vesicle.tsv
-0.08416359404591606	0.22437759504377766	0.7079230188894399	DUP	seminal_vesicle.tsv
-0.06394332218434866	0.32284072262723407	0.8431642957040898	DEL	corpus_callosum.tsv
0.005898660897569852	0.20604287120057505	0.9771851187247007	DUP	corpus_callosum.tsv
0.1265718748931453	0.42268873320702777	0.7648632438230485	DEL	occipital_pole.tsv
0.16116583871191822	0.20752151023589221	0.43815602412048293	DUP	occipital_pole.tsv
0.20056482910656181	0.3938915030853884	0.6110941917423168	DEL	thymus.tsv
0.10096235313426113	0.2056315783567718	0.6238902384888594	DUP	thymus.tsv
0.22915497319190828	0.3690181594050424	0.5352058416642166	DEL	occipital_cortex.tsv
0.11902091218815478	0.15042387896571754	0.42959693074978555	DUP	occipital_cortex.tsv
-0.12843096717738745	0.3944917543947241	0.7450440786244963	DEL	spinal_cord.tsv
-0.0844088595419633	0.17583894578476902	0.6316451971636786	DUP	spinal_cord.tsv
0.04832700928893996	0.4019971813940992	0.9044128760953081	DEL	pancreas.tsv
0.06065304686613937	0.22392354521987975	0.7867306329969723	DUP	pancreas.tsv
0.25884117865640094	0.3515100888085965	0.46223432022037036	DEL	olfactory_bulb.tsv
0.09272219164012027	0.18071754485100336	0.608374695576458	DUP	olfactory_bulb.tsv
